,0
5_-59,-7.223511327671294
5_-58,-7.223511327671294
5_-57,-7.223511327671294
5_-56,-7.223511327671294
5_-55,-7.223511327671294
5_-54,-7.223511327671294
5_-53,-7.223511327671294
5_-52,-7.223511327671294
5_-51,-7.223511327671294
5_-50,-7.223511327671294
5_-49,-7.223511327671294
5_-48,-7.223511327671294
5_-47,-7.223511327671294
5_-46,-7.223511327671294
5_-45,-7.223511327671294
5_-44,-7.223511327671294
5_-43,-7.223511327671294
5_-42,-7.223511327671294
5_-41,-7.223511327671294
5_-40,-7.223511327671294
5_-39,-7.223511327671294
5_-38,-7.223511327671294
5_-37,-7.223511327671294
5_-36,-7.223511327671294
5_-35,-7.223511327671294
5_-34,-7.223511327671294
5_-33,-7.223511327671294
5_-32,-7.223511327671294
5_-31,-7.223511327671294
5_-30,-7.223511327671294
5_-29,-7.223511327671294
5_-28,-7.223511327671294
5_-27,-7.223511327671294
5_-26,-7.223511327671294
5_-25,-7.223511327671294
5_-24,-7.223511327671294
5_-23,-7.223511327671294
5_-22,-7.223511327671294
5_-21,-7.223511327671294
5_-20,-7.223511327671294
5_-19,-7.223511327671294
5_-18,-7.223511327671294
5_-17,-7.223511327671294
5_-16,-7.223511327671294
5_-15,-7.223511327671294
5_-14,-7.223511327671294
5_-13,-7.223511327671294
5_-12,-7.223511327671294
5_-11,-7.223511327671294
5_-10,-7.223511327671294
5_-9,-7.223511327671294
5_-8,-7.223511327671294
5_-7,-7.223511327671294
5_-6,-7.223511327671294
5_-5,-7.223511327671294
5_-4,-7.223511327671294
5_-3,-7.223511327671294
5_-2,-7.223511327671294
5_-1,-7.223511327671294
5_0,-7.223511327671294
5_1,-7.223511327671294
5_2,-7.223511327671294
5_3,-7.223511327671294
5_4,-7.223511327671294
5_5,-7.223511327671294
5_6,-7.223511327671294
5_7,-7.223511327671294
5_8,-7.223511327671294
5_9,-7.223511327671294
5_10,-7.223511327671294
5_11,-7.223511327671294
5_12,-7.223511327671294
5_13,-7.223511327671294
5_14,-7.223511327671294
5_15,-7.223511327671294
5_16,-7.223511327671294
5_17,-7.223511327671294
5_18,-7.223511327671294
5_19,-7.223511327671294
5_20,-7.223511327671294
5_21,-7.223511327671294
5_22,-7.223511327671294
5_23,-7.223511327671294
5_24,-7.223511327671294
5_25,-7.223511327671294
5_26,-7.223511327671294
5_27,-7.223511327671294
5_28,-7.223511327671294
5_29,-7.223511327671294
5_30,-7.223511327671294
5_31,-7.223511327671294
5_32,-7.223511327671294
5_33,-7.223511327671294
5_34,-7.223511327671294
5_35,-7.223511327671294
5_36,-7.223511327671294
5_37,-7.223511327671294
5_38,-7.223511327671294
5_39,-7.223511327671294
5_40,-7.223511327671294
5_41,-7.223511327671294
5_42,-7.223511327671294
5_43,-7.223511327671294
5_44,-7.223511327671294
5_45,-7.223511327671294
5_46,-7.223511327671294
5_47,-7.223511327671294
5_48,-7.223511327671294
5_49,-7.223511327671294
5_50,-7.223511327671294
5_51,-7.223511327671294
5_52,-7.223511327671294
5_53,-7.223511327671294
5_54,-7.223511327671294
5_55,-7.223511327671294
5_56,-7.223511327671294
5_57,-7.223511327671294
5_58,-7.223511327671294
5_59,-7.223511327671294
5_60,-7.223511327671294
5_61,-7.223511327671294
5_62,-7.223511327671294
5_63,-7.223511327671294
5_64,-7.223511327671294
5_65,-7.223511327671294
5_66,-7.223511327671294
5_67,-7.223511327671294
5_68,-7.223511327671294
5_69,-7.223511327671294
5_70,-7.223511327671294
5_71,-7.223511327671294
5_72,-7.223511327671294
5_73,-7.223511327671294
5_74,-7.223511327671294
5_75,-7.223511327671294
5_76,-7.223511327671294
5_77,-7.223511327671294
5_78,-7.223511327671294
5_79,-7.223511327671294
5_80,-7.223511327671294
6_-80,-8.513073488296918
6_-79,-8.513073488296918
6_-78,-8.513073488296918
6_-77,-8.513073488296918
6_-76,-8.513073488296918
6_-75,-8.513073488296918
6_-74,-8.513073488296918
6_-73,-8.513073488296918
6_-72,-8.513073488296918
6_-71,-8.513073488296918
6_-70,-8.513073488296918
6_-69,-8.513073488296918
6_-68,-8.513073488296918
6_-67,-8.513073488296918
6_-66,-8.513073488296918
6_-65,-8.513073488296918
6_-64,-8.513073488296918
6_-63,-8.513073488296918
6_-62,-8.513073488296918
6_-61,-8.513073488296918
6_-60,-8.513073488296918
6_-59,-8.513073488296918
6_-58,-8.513073488296918
6_-57,-8.513073488296918
6_-56,-8.513073488296918
6_-55,-8.513073488296918
6_-54,-8.513073488296918
6_-53,-8.513073488296918
6_-52,-8.513073488296918
6_-51,-8.513073488296918
6_-50,-8.513073488296918
6_-49,-8.513073488296918
6_-48,-8.513073488296918
6_-47,-8.513073488296918
6_-46,-8.513073488296918
6_-45,-8.513073488296918
6_-44,-8.513073488296918
6_-43,-8.513073488296918
6_-42,-8.513073488296918
6_-41,-8.513073488296918
6_-40,-8.513073488296918
6_-39,-8.513073488296918
6_-38,-8.513073488296918
6_-37,-8.513073488296918
6_-36,-8.513073488296918
6_-35,-8.513073488296918
6_-34,-8.513073488296918
6_-33,-8.513073488296918
6_-32,-8.513073488296918
6_-31,-8.513073488296918
6_-30,-8.513073488296918
6_-29,-8.513073488296918
6_-28,-8.513073488296918
6_-27,-8.513073488296918
6_-26,-8.513073488296918
6_-25,-8.513073488296918
